workerid,condition,vignette,item_type,response,rt,stimulus,trial_index
314,transgressor,jury,honest,19,5803,<p>How <b>honest</b> do you think Jennifer is?</p><br>,3
314,transgressor,jury,good,20,4579,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,4
314,transgressor,jury,hypocritical,13,3174,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,5
314,transgressor,jury,like,36,4073,<p>How much do you <b>like</b> Jennifer?</p><br>,6
314,transgressor,jury,trustworthy,0,6915,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,7
314,transgressor,printing,vignette,0,14185,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",8
314,transgressor,printing,hypocritical,22,5944,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,9
314,transgressor,printing,trustworthy,51,4167,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,10
314,transgressor,printing,good,57,3636,<p>How <b>good a person</b> do you think Kevin is?</p><br>,11
314,transgressor,printing,like,39,3442,<p>How much do you <b>like</b> Kevin?</p><br>,12
314,transgressor,printing,honest,19,3236,<p>How <b>honest</b> do you think Kevin is?<p><br>,13
314,transgressor,music,vignette,0,8303,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",14
314,transgressor,music,like,81,3134,<p>How much do you <b>like</b> Becky?</p><br>,15
314,transgressor,music,trustworthy,23,2382,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,16
314,transgressor,music,good,66,3183,<p>How <b>good a person</b> do you think Becky is?</p><br>,17
314,transgressor,music,honest,37,3482,<p>How <b>honest</b> do you think Becky is?</p><br>,18
314,transgressor,music,hypocritical,39,7232,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,19
314,transgressor,phone,vignette,0,1289,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",20
314,transgressor,phone,like,41,2662,<p>How much do you <b>like</b> Bruce?</p><br>,21
314,transgressor,phone,honest,32,2112,<p>How <b>honest</b> do you think Bruce is?</p><br>,22
314,transgressor,phone,trustworthy,33,3418,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,23
314,transgressor,phone,good,34,2385,<p>How <b>good a person</b> do you think Bruce is?</p><br>,24
314,transgressor,phone,hypocritical,67,4200,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,25
197,transgressor,music,vignette,0,22963,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",2
197,transgressor,music,like,57,8357,<p>How much do you <b>like</b> Becky?</p><br>,3
197,transgressor,music,trustworthy,61,3855,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,4
197,transgressor,music,hypocritical,10,5429,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,5
197,transgressor,music,good,64,2699,<p>How <b>good a person</b> do you think Becky is?</p><br>,6
197,transgressor,music,honest,40,3687,<p>How <b>honest</b> do you think Becky is?</p><br>,7
197,transgressor,printing,vignette,0,22139,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",8
197,transgressor,printing,hypocritical,83,5783,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,9
197,transgressor,printing,good,31,2249,<p>How <b>good a person</b> do you think Kevin is?</p><br>,10
197,transgressor,printing,honest,29,2532,<p>How <b>honest</b> do you think Kevin is?<p><br>,11
197,transgressor,printing,trustworthy,33,3617,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,12
197,transgressor,printing,like,0,6353,<p>How much do you <b>like</b> Kevin?</p><br>,13
197,transgressor,jury,vignette,0,31752,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",14
197,transgressor,jury,hypocritical,0,13607,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,15
197,transgressor,jury,good,58,3347,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,16
197,transgressor,jury,trustworthy,43,2883,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,17
197,transgressor,jury,honest,58,4329,<p>How <b>honest</b> do you think Jennifer is?</p><br>,18
197,transgressor,jury,like,61,3525,<p>How much do you <b>like</b> Jennifer?</p><br>,19
197,transgressor,phone,vignette,0,7463,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",20
197,transgressor,phone,honest,71,3461,<p>How <b>honest</b> do you think Bruce is?</p><br>,21
197,transgressor,phone,trustworthy,57,37692,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,22
197,transgressor,phone,like,61,2217,<p>How much do you <b>like</b> Bruce?</p><br>,23
197,transgressor,phone,good,86,4091,<p>How <b>good a person</b> do you think Bruce is?</p><br>,24
197,transgressor,phone,hypocritical,17,2073,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,25
307,traditional,phone,vignette,0,29360,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",2
307,traditional,phone,honest,0,4130,<p>How <b>honest</b> do you think Bruce is?</p><br>,3
307,traditional,phone,hypocritical,76,6822,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,4
307,traditional,phone,trustworthy,34,5377,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,5
307,traditional,phone,good,63,3883,<p>How <b>good a person</b> do you think Bruce is?</p><br>,6
307,traditional,phone,like,37,3522,<p>How much do you <b>like</b> Bruce?</p><br>,7
307,traditional,jury,vignette,0,17842,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Jennifer says that she thinks it is morally wrong to try to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p>",8
307,traditional,jury,like,45,3260,<p>How much do you <b>like</b> Jennifer?</p><br>,9
307,traditional,jury,trustworthy,40,3699,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,10
307,traditional,jury,honest,28,2813,<p>How <b>honest</b> do you think Jennifer is?</p><br>,11
307,traditional,jury,good,31,3052,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,12
307,traditional,jury,hypocritical,83,4335,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,13
307,traditional,printing,vignette,0,25674,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Kevin says that he thinks it is morally wrong to use a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",14
307,traditional,printing,honest,38,2820,<p>How <b>honest</b> do you think Kevin is?<p><br>,15
307,traditional,printing,trustworthy,33,2883,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,16
307,traditional,printing,good,26,2221,<p>How <b>good a person</b> do you think Kevin is?</p><br>,17
307,traditional,printing,hypocritical,82,3975,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,18
307,traditional,printing,like,44,3667,<p>How much do you <b>like</b> Kevin?</p><br>,19
307,traditional,music,vignette,0,7640,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",20
307,traditional,music,good,66,2936,<p>How <b>good a person</b> do you think Becky is?</p><br>,21
307,traditional,music,like,47,3141,<p>How much do you <b>like</b> Becky?</p><br>,22
307,traditional,music,hypocritical,47,4128,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,23
307,traditional,music,trustworthy,63,2560,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,24
307,traditional,music,honest,46,4349,<p>How <b>honest</b> do you think Becky is?</p><br>,25
403,traditional,music,vignette,0,11739,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",2
403,traditional,music,honest,2,3571,<p>How <b>honest</b> do you think Becky is?</p><br>,3
403,traditional,music,like,50,2651,<p>How much do you <b>like</b> Becky?</p><br>,4
403,traditional,music,hypocritical,100,2468,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,5
403,traditional,music,good,50,2275,<p>How <b>good a person</b> do you think Becky is?</p><br>,6
403,traditional,music,trustworthy,43,4548,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,7
403,traditional,printing,vignette,0,96187,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Kevin says that he thinks it is morally wrong to use a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",8
403,traditional,printing,good,50,1872,<p>How <b>good a person</b> do you think Kevin is?</p><br>,9
403,traditional,printing,honest,6,2180,<p>How <b>honest</b> do you think Kevin is?<p><br>,10
403,traditional,printing,hypocritical,100,1651,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,11
403,traditional,printing,like,50,2903,<p>How much do you <b>like</b> Kevin?</p><br>,12
403,traditional,printing,trustworthy,36,2663,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,13
403,traditional,phone,vignette,0,13092,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",14
403,traditional,phone,hypocritical,100,1940,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,15
403,traditional,phone,trustworthy,30,2698,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,16
403,traditional,phone,honest,0,3695,<p>How <b>honest</b> do you think Bruce is?</p><br>,17
403,traditional,phone,good,43,2528,<p>How <b>good a person</b> do you think Bruce is?</p><br>,18
403,traditional,phone,like,50,2271,<p>How much do you <b>like</b> Bruce?</p><br>,19
403,traditional,jury,vignette,0,18107,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Jennifer says that she thinks it is morally wrong to try to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p>",20
403,traditional,jury,honest,24,2780,<p>How <b>honest</b> do you think Jennifer is?</p><br>,21
403,traditional,jury,trustworthy,34,2150,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,22
403,traditional,jury,good,34,3188,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,23
403,traditional,jury,like,39,2043,<p>How much do you <b>like</b> Jennifer?</p><br>,24
403,traditional,jury,hypocritical,94,3619,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,25
361,honest,printing,vignette,0,24717,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Kevin says that he thinks it is morally wrong to use a lot of paper by printing documents single-sided, but that he sometimes does it anyway. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",2
361,honest,printing,trustworthy,12,6575,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,3
361,honest,printing,hypocritical,100,3176,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,4
361,honest,printing,good,50,3508,<p>How <b>good a person</b> do you think Kevin is?</p><br>,5
361,honest,printing,honest,19,4784,<p>How <b>honest</b> do you think Kevin is?<p><br>,6
361,honest,printing,like,50,5701,<p>How much do you <b>like</b> Kevin?</p><br>,7
361,honest,music,vignette,0,13408,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet, but that she sometimes does it anyway. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",8
361,honest,music,honest,5,3273,<p>How <b>honest</b> do you think Becky is?</p><br>,9
361,honest,music,hypocritical,100,2717,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,10
361,honest,music,trustworthy,2,2684,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,11
361,honest,music,good,51,3301,<p>How <b>good a person</b> do you think Becky is?</p><br>,12
361,honest,music,like,50,3317,<p>How much do you <b>like</b> Becky?</p><br>,13
361,honest,phone,vignette,0,13925,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls, but that he sometimes does it anyway. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",14
361,honest,phone,honest,68,6273,<p>How <b>honest</b> do you think Bruce is?</p><br>,15
361,honest,phone,good,67,2805,<p>How <b>good a person</b> do you think Bruce is?</p><br>,16
361,honest,phone,like,77,2570,<p>How much do you <b>like</b> Bruce?</p><br>,17
361,honest,phone,trustworthy,62,2521,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,18
361,honest,phone,hypocritical,26,3074,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,19
361,honest,jury,vignette,0,14069,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Jennifer says that she thinks it is morally wrong to try to get out of jury duty, but that she sometimes does it anyway. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",20
361,honest,jury,like,49,5096,<p>How much do you <b>like</b> Jennifer?</p><br>,21
361,honest,jury,trustworthy,74,2720,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,22
361,honest,jury,honest,72,2388,<p>How <b>honest</b> do you think Jennifer is?</p><br>,23
361,honest,jury,good,75,2500,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,24
361,honest,jury,hypocritical,50,2605,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,25
331,transgressor,jury,vignette,0,17410,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",2
331,transgressor,jury,hypocritical,80,18876,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,3
331,transgressor,jury,good,48,4173,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,4
331,transgressor,jury,honest,50,2886,<p>How <b>honest</b> do you think Jennifer is?</p><br>,5
331,transgressor,jury,trustworthy,36,3654,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,6
331,transgressor,jury,like,50,2428,<p>How much do you <b>like</b> Jennifer?</p><br>,7
331,transgressor,music,vignette,0,9777,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",8
331,transgressor,music,trustworthy,50,2801,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,9
331,transgressor,music,honest,30,2628,<p>How <b>honest</b> do you think Becky is?</p><br>,10
331,transgressor,music,like,50,6759,<p>How much do you <b>like</b> Becky?</p><br>,11
331,transgressor,music,good,36,4019,<p>How <b>good a person</b> do you think Becky is?</p><br>,12
331,transgressor,music,hypocritical,100,2195,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,13
331,transgressor,phone,vignette,0,39696,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",14
331,transgressor,phone,like,39,3190,<p>How much do you <b>like</b> Bruce?</p><br>,15
331,transgressor,phone,hypocritical,87,2300,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,16
331,transgressor,phone,honest,35,2961,<p>How <b>honest</b> do you think Bruce is?</p><br>,17
331,transgressor,phone,good,50,1864,<p>How <b>good a person</b> do you think Bruce is?</p><br>,18
331,transgressor,phone,trustworthy,40,2349,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,19
331,transgressor,printing,vignette,0,78487,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",20
331,transgressor,printing,trustworthy,55,4437,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,21
331,transgressor,printing,honest,45,2614,<p>How <b>honest</b> do you think Kevin is?<p><br>,22
331,transgressor,printing,hypocritical,67,1975,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,23
331,transgressor,printing,like,50,2037,<p>How much do you <b>like</b> Kevin?</p><br>,24
331,transgressor,printing,good,50,1582,<p>How <b>good a person</b> do you think Kevin is?</p><br>,25
185,traditional,printing,vignette,0,24540,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Kevin says that he thinks it is morally wrong to use a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",2
185,traditional,printing,honest,0,3994,<p>How <b>honest</b> do you think Kevin is?<p><br>,3
185,traditional,printing,trustworthy,18,2882,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,4
185,traditional,printing,like,9,2468,<p>How much do you <b>like</b> Kevin?</p><br>,5
185,traditional,printing,good,20,3139,<p>How <b>good a person</b> do you think Kevin is?</p><br>,6
185,traditional,printing,hypocritical,100,2594,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,7
185,traditional,phone,vignette,0,10402,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",8
185,traditional,phone,trustworthy,26,3212,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,9
185,traditional,phone,honest,96,2850,<p>How <b>honest</b> do you think Bruce is?</p><br>,10
185,traditional,phone,hypocritical,27,4003,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,11
185,traditional,phone,good,29,2547,<p>How <b>good a person</b> do you think Bruce is?</p><br>,12
185,traditional,phone,like,17,2499,<p>How much do you <b>like</b> Bruce?</p><br>,13
185,traditional,music,vignette,0,28071,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",14
185,traditional,music,trustworthy,13,2371,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,15
185,traditional,music,hypocritical,100,1586,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,16
185,traditional,music,good,26,2064,<p>How <b>good a person</b> do you think Becky is?</p><br>,17
185,traditional,music,honest,13,2210,<p>How <b>honest</b> do you think Becky is?</p><br>,18
185,traditional,music,like,73,3892,<p>How much do you <b>like</b> Becky?</p><br>,19
185,traditional,jury,vignette,0,39559,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Jennifer says that she thinks it is morally wrong to try to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p>",20
185,traditional,jury,good,0,5015,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,21
185,traditional,jury,like,13,1965,<p>How much do you <b>like</b> Jennifer?</p><br>,22
185,traditional,jury,honest,78,3405,<p>How <b>honest</b> do you think Jennifer is?</p><br>,23
185,traditional,jury,hypocritical,74,2882,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,24
185,traditional,jury,trustworthy,21,1476,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,25
306,transgressor,music,vignette,0,27449,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",2
306,transgressor,music,like,0,5740,<p>How much do you <b>like</b> Becky?</p><br>,3
306,transgressor,music,honest,0,5550,<p>How <b>honest</b> do you think Becky is?</p><br>,4
306,transgressor,music,hypocritical,83,5419,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,5
306,transgressor,music,good,41,7282,<p>How <b>good a person</b> do you think Becky is?</p><br>,6
306,transgressor,music,trustworthy,1,7053,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,7
306,transgressor,phone,vignette,0,23156,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",8
306,transgressor,phone,hypocritical,72,4493,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,9
306,transgressor,phone,honest,50,4649,<p>How <b>honest</b> do you think Bruce is?</p><br>,10
306,transgressor,phone,trustworthy,29,8325,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,11
306,transgressor,phone,good,50,5735,<p>How <b>good a person</b> do you think Bruce is?</p><br>,12
306,transgressor,phone,like,34,6387,<p>How much do you <b>like</b> Bruce?</p><br>,13
306,transgressor,jury,vignette,0,23291,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",14
306,transgressor,jury,good,23,5577,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,15
306,transgressor,jury,honest,56,5156,<p>How <b>honest</b> do you think Jennifer is?</p><br>,16
306,transgressor,jury,hypocritical,34,4714,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,17
306,transgressor,jury,trustworthy,58,4184,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,18
306,transgressor,jury,like,46,4367,<p>How much do you <b>like</b> Jennifer?</p><br>,19
306,transgressor,printing,vignette,0,14395,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",20
306,transgressor,printing,trustworthy,20,5933,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,21
306,transgressor,printing,honest,39,14720,<p>How <b>honest</b> do you think Kevin is?<p><br>,22
306,transgressor,printing,good,45,3855,<p>How <b>good a person</b> do you think Kevin is?</p><br>,23
306,transgressor,printing,like,50,4246,<p>How much do you <b>like</b> Kevin?</p><br>,24
306,transgressor,printing,hypocritical,64,3328,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,25
418,transgressor,phone,vignette,0,42766,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",2
418,transgressor,phone,trustworthy,40,6887,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,3
418,transgressor,phone,honest,37,3295,<p>How <b>honest</b> do you think Bruce is?</p><br>,4
418,transgressor,phone,like,40,2776,<p>How much do you <b>like</b> Bruce?</p><br>,5
418,transgressor,phone,good,46,8647,<p>How <b>good a person</b> do you think Bruce is?</p><br>,6
418,transgressor,phone,hypocritical,55,3399,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,7
418,transgressor,printing,vignette,0,10688,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",8
418,transgressor,printing,honest,49,6866,<p>How <b>honest</b> do you think Kevin is?<p><br>,9
418,transgressor,printing,good,51,2792,<p>How <b>good a person</b> do you think Kevin is?</p><br>,10
418,transgressor,printing,trustworthy,50,2366,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,11
418,transgressor,printing,like,50,2151,<p>How much do you <b>like</b> Kevin?</p><br>,12
418,transgressor,printing,hypocritical,66,3953,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,13
418,transgressor,jury,vignette,0,9771,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",14
418,transgressor,jury,hypocritical,55,3454,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,15
418,transgressor,jury,trustworthy,48,4812,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,16
418,transgressor,jury,good,48,1672,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,17
418,transgressor,jury,honest,42,2493,<p>How <b>honest</b> do you think Jennifer is?</p><br>,18
418,transgressor,jury,like,49,4098,<p>How much do you <b>like</b> Jennifer?</p><br>,19
418,transgressor,music,vignette,0,5570,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",20
418,transgressor,music,honest,49,3309,<p>How <b>honest</b> do you think Becky is?</p><br>,21
418,transgressor,music,good,48,3855,<p>How <b>good a person</b> do you think Becky is?</p><br>,22
418,transgressor,music,hypocritical,64,2550,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,23
418,transgressor,music,like,50,1663,<p>How much do you <b>like</b> Becky?</p><br>,24
418,transgressor,music,trustworthy,50,1595,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,25
318,traditional,phone,vignette,0,39177,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",2
318,traditional,phone,trustworthy,26,12656,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,3
318,traditional,phone,honest,4,5316,<p>How <b>honest</b> do you think Bruce is?</p><br>,4
318,traditional,phone,hypocritical,0,3834,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,5
318,traditional,phone,good,28,54815,<p>How <b>good a person</b> do you think Bruce is?</p><br>,6
318,traditional,phone,like,18,5428,<p>How much do you <b>like</b> Bruce?</p><br>,7
318,traditional,music,vignette,0,46034,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",8
318,traditional,music,like,31,9977,<p>How much do you <b>like</b> Becky?</p><br>,9
318,traditional,music,hypocritical,100,4695,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,10
318,traditional,music,trustworthy,68,17496,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,11
318,traditional,music,good,40,11568,<p>How <b>good a person</b> do you think Becky is?</p><br>,12
